"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.123313550E1,1.102016621E0,7.048964649E-1,1.470841370E0
2.124312850E1,1.521211770E0,8.252309936E-1,1.152326576E0
2.125312150E1,1.881966557E0,1.042666724E0,1.129233583E0
2.126311550E1,1.998823308E0,1.129818889E0,1.259752792E0
2.127310850E1,1.748372152E0,9.857844257E-1,1.623601048E0
2.128310150E1,1.249781388E0,6.616761857E-1,2.146674834E0
2.129309450E1,7.739881153E-1,2.232993186E-1,2.613843976E0
2.130308850E1,4.131659391E-1,-2.465180272E-1,2.813050427E0
2.131308150E1,2.270234102E-1,-5.659432322E-1,2.754233285E0
2.132307450E1,2.807479382E-1,-7.220387471E-1,2.445367566E0
2.133306750E1,7.007021841E-1,-8.202877575E-1,1.888979854E0
2.134306050E1,1.277214624E0,-7.250804687E-1,1.477522983E0
2.135305450E1,1.761557477E0,-4.635988319E-1,1.455263802E0
2.136304750E1,2.075422857E0,-3.336169821E-1,1.623534390E0
2.137304050E1,2.151069455E0,-4.141682249E-1,1.743675960E0
2.138303350E1,1.976705630E0,-5.621799642E-1,1.570919974E0
2.139302750E1,1.517172806E0,-8.370815456E-1,9.870094174E-1
2.140302050E1,1.020489990E0,-1.115994902E0,6.433282077E-2
2.141301350E1,6.078736156E-1,-1.225161833E0,-8.251286674E-1
2.142300650E1,3.521566026E-1,-1.248863522E0,-1.585788274E0
2.143300050E1,2.420647512E-1,-1.313940108E0,-2.276087165E0
2.144299350E1,1.614522588E-1,-1.306642783E0,-2.717651349E0
2.145298650E1,1.565670928E-1,-1.267837737E0,-3.056798043E0
2.146297950E1,3.018642257E-1,-1.262602140E0,-3.293089875E0
2.147297250E1,3.257340949E-1,-1.114997951E0,-3.253596026E0
2.148296650E1,1.898131185E-1,-1.019726928E0,-3.048921259E0
2.149295950E1,-2.332337379E-2,-1.105192171E0,-2.942551051E0
2.150295250E1,-2.573682667E-1,-1.226210239E0,-3.034516643E0
2.151294550E1,-3.933194293E-1,-1.233832085E0,-3.198107704E0
2.152293950E1,-3.992334494E-1,-1.069658641E0,-3.273425689E0
2.153293250E1,-1.542892734E-1,-8.866250038E-1,-3.460704405E0
2.154292550E1,1.512179138E-1,-6.728619093E-1,-3.714872344E0
2.155291850E1,2.493973058E-1,-2.858984399E-1,-3.834111689E0
2.156291250E1,1.988275151E-1,5.595317602E-2,-3.636285181E0
2.157290550E1,1.208490471E-1,2.504508644E-1,-3.069785294E0
2.158289850E1,8.470155995E-2,3.362774652E-1,-2.358607750E0
2.159289150E1,2.312047541E-2,3.209285241E-1,-1.778063436E0
2.160288450E1,-2.539876625E-1,2.938880754E-1,-1.216594493E0
2.161287850E1,-6.225614559E-1,3.005252498E-1,-5.433484215E-1
2.162287150E1,-8.171922415E-1,3.046826202E-1,8.968459368E-2
2.163286450E1,-8.238526587E-1,2.806219125E-1,4.107464343E-1
2.164285750E1,-9.150633757E-1,3.041014069E-1,3.870254499E-1
2.165285150E1,-1.035120893E0,4.392270523E-1,3.908875358E-1
2.166284450E1,-9.184247938E-1,6.734647572E-1,5.712735540E-1
2.167283750E1,-6.600505136E-1,9.766060513E-1,8.000973219E-1
2.168283050E1,-4.412205143E-1,1.173185349E0,8.771244478E-1
2.169282450E1,-3.084661341E-1,1.332226106E0,1.029465466E0
2.170281750E1,-2.732499257E-1,1.455660828E0,1.376272012E0
2.171281050E1,-3.219279229E-1,1.431762673E0,1.813285893E0
2.172280350E1,-4.515506806E-1,1.424508618E0,2.382553267E0
2.173279650E1,-4.649480038E-1,1.420467607E0,2.788079308E0
2.174279050E1,-3.833055609E-1,1.392930145E0,2.783178172E0
2.175278350E1,-3.396987807E-1,1.449030086E0,2.328803322E0
2.176277650E1,-3.854247380E-1,1.678204102E0,1.703651184E0
2.177276950E1,-5.169798543E-1,2.010014294E0,1.242924505E0
2.178276350E1,-7.408685356E-1,2.239708713E0,7.466069931E-1
2.179275646E1,-9.801937567E-1,2.274502569E0,5.061349869E-3
2.180274946E1,-1.050880089E0,2.108349844E0,-5.263108045E-1
2.181274246E1,-8.534810121E-1,1.753748959E0,-3.582080323E-1
2.182273546E1,-5.155057347E-1,1.281691545E0,8.110567582E-1
2.183272946E1,-3.349997755E-1,8.734331006E-1,2.509063625E0
2.184272246E1,-5.095196477E-1,5.359628034E-1,4.174359999E0
2.185271546E1,-8.489079778E-1,1.361418915E-1,5.527361262E0
2.186270846E1,-1.219286916E0,-3.992402834E-1,6.043492064E0
2.187270246E1,-1.688167026E0,-9.983512616E-1,5.139599648E0
2.188269546E1,-2.199174644E0,-1.262193419E0,2.979854532E0
2.189268846E1,-2.598611102E0,-1.043802254E0,5.781071949E-1
2.190268146E1,-2.474123003E0,-7.392506111E-1,-1.178133262E0
2.191267546E1,-1.709102544E0,-5.199905491E-1,-2.000978007E0
2.192266846E1,-8.601806056E-1,-3.194988799E-1,-2.241773365E0
2.193266146E1,-1.995461013E-1,-1.488519841E-1,-1.952220415E0
2.194265446E1,3.532474007E-1,-1.168191826E-1,-9.765703833E-1
2.195264746E1,6.758395308E-1,-3.001440114E-1,1.846141398E-1
2.196264146E1,8.313504703E-1,-5.643586367E-1,1.061284844E0
2.197263446E1,7.549560861E-1,-8.306156945E-1,1.556626455E0
2.198262746E1,5.584503177E-1,-1.063468779E0,1.641314603E0
2.199262046E1,2.694983156E-1,-1.272144796E0,1.337535378E0
2.200261446E1,8.840591725E-2,-1.496366805E0,7.192952335E-1
2.201260746E1,6.061417434E-2,-1.728601838E0,-1.903853416E-3
2.202260046E1,1.072253636E-1,-1.941761500E0,-6.795131171E-1
2.203259346E1,1.691099917E-1,-2.082791079E0,-1.325757331E0
2.204258646E1,2.190440439E-1,-2.120178176E0,-1.816208916E0
2.205258046E1,2.758908572E-1,-2.084321880E0,-2.178521694E0
2.206257346E1,3.132069470E-1,-2.035015819E0,-2.468186910E0
2.207256646E1,3.256607123E-1,-1.859022229E0,-2.751548243E0
2.208255946E1,3.326959725E-1,-1.521980533E0,-2.988673303E0
2.209255346E1,3.701056908E-1,-1.178203429E0,-2.989485481E0
2.210254646E1,4.640816292E-1,-8.229692906E-1,-2.977451912E0
2.211253946E1,5.180836259E-1,-5.254828387E-1,-2.984410683E0
2.212253246E1,3.063393922E-1,-1.948175311E-1,-2.836636925E0
2.213252546E1,1.205748492E-1,7.503088653E-2,-2.522648461E0
2.214251946E1,3.417591568E-2,2.925338602E-1,-2.175081192E0
2.215251246E1,-7.269960165E-2,4.753049576E-1,-2.106650643E0
2.216250546E1,-1.410744564E-1,6.434159160E-1,-2.196843359E0
2.217249846E1,-1.893660989E-1,8.500185102E-1,-1.893336030E0
2.218249246E1,-1.505240320E-1,1.071696981E0,-1.066324559E0
2.219248546E1,-6.853466649E-2,1.102461521E0,-1.564375770E-1
2.220247846E1,-8.445318120E-2,1.015516348E0,5.544242173E-1
2.221247146E1,-2.882676951E-1,9.273795122E-1,9.595719427E-1
2.222246446E1,-3.902247174E-1,7.882315671E-1,1.020154359E0
2.223245846E1,-2.295597496E-1,6.630391717E-1,1.073863374E0
2.224245146E1,-1.598481117E-1,7.574120629E-1,1.322223859E0
2.225244446E1,-1.170673604E-1,8.291831267E-1,1.524242821E0
2.226243746E1,-9.834433833E-2,7.934864599E-1,1.679045516E0
2.227243146E1,-8.334612055E-2,6.091711128E-1,1.949031928E0
2.228242446E1,-1.340360168E-1,3.329182398E-1,2.390242356E0
2.229241746E1,-1.595010064E-1,1.429913199E-1,2.932771583E0
2.230241046E1,-7.163323397E-2,1.254467493E-1,3.399227949E0
2.231240446E1,7.551776773E-2,1.727495545E-1,3.660445291E0
2.232239746E1,2.592513077E-1,2.969128400E-1,3.822960464E0
2.233239046E1,4.709629615E-1,5.665484190E-1,4.019632148E0
2.234238346E1,5.926239676E-1,7.134924567E-1,3.906232417E0
2.235237646E1,6.467735334E-1,5.498037475E-1,3.144216841E0
2.236237046E1,6.409326035E-1,2.855078459E-1,2.018061233E0
2.237236346E1,6.589632238E-1,3.476052761E-2,7.816055024E-1
2.238235646E1,7.059211895E-1,-1.338573843E-1,-4.246785951E-1
2.239234946E1,8.527429473E-1,-4.926045299E-2,-9.777117598E-1
2.240234246E1,1.129540415E0,1.895538676E-1,-6.371371758E-1
2.241233646E1,1.458803853E0,2.128181845E-1,7.296740413E-2
2.242232946E1,1.594882741E0,5.424169600E-2,5.067390043E-1
2.243232246E1,1.561322939E0,-2.230589980E-1,5.043702972E-1
2.244231546E1,1.559935248E0,-5.154028237E-1,2.080872023E-1
2.245230946E1,1.481776101E0,-6.668591577E-1,-4.184209049E-2
2.246230246E1,1.452921554E0,-7.386372381E-1,-1.729933834E-1
2.247229546E1,1.526928155E0,-6.557541257E-1,8.774565697E-2
2.248228846E1,1.644204736E0,-5.364504611E-1,7.819890797E-1
2.249228146E1,1.704996775E0,-6.796499419E-1,1.354685846E0
2.250227546E1,1.560528448E0,-9.107459378E-1,1.423538564E0
2.251226846E1,1.143840439E0,-1.038176063E0,1.143958041E0
2.252226146E1,6.630790059E-1,-1.059651716E0,7.754852217E-1
2.253225446E1,3.228770357E-1,-1.076998651E0,4.124356949E-1
2.254224846E1,1.830449481E-1,-1.029868339E0,1.153714120E-1
2.255224146E1,1.397945740E-1,-9.691853499E-1,-2.253060830E-1
2.256223446E1,2.085987606E-1,-9.261638761E-1,-6.692483300E-1
2.257222746E1,2.135870934E-1,-9.468758833E-1,-1.221404997E0
2.258222046E1,1.063229555E-1,-1.068735951E0,-1.790229737E0
2.259221446E1,2.395173021E-2,-1.187347305E0,-2.211096532E0
2.260220746E1,-2.025241613E-2,-1.152576252E0,-2.597171810E0
2.261220046E1,3.853859637E-2,-1.061310571E0,-3.044574439E0
2.262219346E1,1.604145242E-1,-9.383915734E-1,-3.266585616E0
2.263218746E1,2.667068549E-1,-6.915344077E-1,-3.139748983E0
2.264218046E1,3.130259756E-1,-4.530399299E-1,-2.919929343E0
2.265217346E1,3.046966535E-1,-3.133435160E-1,-2.706265066E0
2.266216646E1,2.919930293E-1,-2.788496214E-1,-2.529228333E0
2.267215946E1,7.541903201E-2,-1.864729697E-1,-2.122062734E0
2.268215346E1,-4.283706732E-2,1.068344772E-2,-1.266296411E0
2.269214646E1,9.609021842E-3,7.610677421E-2,-4.427137470E-1
2.270213946E1,7.405184336E-2,6.504501164E-2,-5.251150489E-2
2.271213246E1,7.862845905E-2,6.290317655E-2,-2.056436509E-1
2.272212646E1,5.265023008E-2,6.318150401E-2,-8.101334828E-1
2.273211946E1,-9.746044032E-2,1.841352528E-1,-1.251507048E0
2.274211246E1,-2.584411577E-1,3.576893842E-1,-1.384944018E0
2.275210546E1,-2.379892053E-1,5.198946548E-1,-1.490731843E0
2.276209846E1,-3.105543941E-2,8.019549823E-1,-1.463678530E0
2.277209246E1,1.385419542E-1,1.124048272E0,-1.167443383E0
2.278208546E1,1.201061949E-1,1.257707435E0,-6.824156749E-1
2.279207837E1,1.582921676E-2,1.256590033E0,-4.111995935E-2
2.280207137E1,-1.228465656E-1,1.165983333E0,6.479171026E-1
2.281206437E1,-2.009647089E-1,1.086720816E0,1.303753674E0
2.282205837E1,-2.076892993E-1,1.059963958E0,1.742096043E0
2.283205137E1,-3.299552364E-1,1.103719257E0,1.989195283E0
2.284204437E1,-4.331768652E-1,1.177726296E0,2.083403283E0
2.285203737E1,-3.116059428E-1,1.212076349E0,1.945713633E0
2.286203137E1,-1.300175178E-1,1.238197031E0,1.684840692E0
2.287202438E1,7.228518024E-2,1.536307381E0,1.727673885E0
2.288201737E1,2.125161027E-1,1.963967471E0,1.901872965E0
2.289201037E1,2.934304576E-1,2.294867252E0,1.854269028E0
2.290200337E1,-2.810822345E-2,2.444827284E0,1.537448757E0
2.291199737E1,-5.697855107E-1,2.152482873E0,1.199528809E0
2.292199037E1,-8.486327201E-1,1.490334232E0,1.067316831E0
2.293198337E1,-9.838827650E-1,9.447317094E-1,1.596944761E0
2.294197637E1,-1.102897796E0,5.732493281E-1,2.623959659E0
2.295197037E1,-1.289701353E0,1.931808954E-1,3.627169957E0
2.296196337E1,-1.617705593E0,-7.907189727E-2,4.386750752E0
2.297195637E1,-1.747677649E0,-2.425401664E-1,4.525226267E0
2.298194938E1,-1.380318870E0,-4.277711874E-1,3.852691217E0
2.299194237E1,-9.875521852E-1,-4.541783828E-1,2.314822045E0
2.300193637E1,-9.148959991E-1,-3.889462602E-1,5.263447183E-1
2.301192937E1,-7.491892697E-1,-3.182452369E-1,-8.105077046E-1
2.302192237E1,-4.780439396E-1,-2.291254842E-1,-1.596246604E0
2.303191537E1,-4.143736815E-1,-1.180646396E-1,-2.081179002E0
2.304190837E1,-5.069377365E-1,-1.743183625E-1,-2.315926584E0
2.305190237E1,-5.428098198E-1,-3.880568987E-1,-2.095392998E0
2.306189537E1,-4.420519884E-1,-7.368210930E-1,-1.411925409E0
2.307188837E1,-2.477226267E-1,-1.041358117E0,-5.573250210E-1
2.308188137E1,-5.130332395E-2,-1.223280784E0,7.867019355E-2
2.309187538E1,1.252113989E-1,-1.392797413E0,5.991536629E-1
2.310186837E1,2.851968471E-1,-1.543222883E0,9.471571344E-1
2.311186137E1,4.023705903E-1,-1.680445924E0,9.863293862E-1
2.312185437E1,4.215064075E-1,-1.876436992E0,5.021974719E-1
2.313184737E1,3.408754233E-1,-2.091901041E0,-4.048822618E-1
2.314184137E1,1.100063724E-1,-2.210046372E0,-1.224901047E0
2.315183437E1,-3.578707941E-2,-2.201090777E0,-1.828329610E0
2.316182737E1,1.684275851E-2,-2.148296852E0,-2.323249637E0
2.317182037E1,-8.936007321E-3,-1.928601172E0,-2.616230809E0
2.318181337E1,-4.531226680E-3,-1.552811732E0,-2.599575015E0
2.319180737E1,2.082950708E-1,-1.180276852E0,-2.500751808E0
2.320180038E1,3.039006282E-1,-8.086102831E-1,-2.341640884E0
2.321179337E1,3.493853513E-1,-4.787992537E-1,-2.270104294E0
2.322178637E1,3.279683891E-1,-3.282235104E-1,-2.327589440E0
2.323178037E1,2.219353093E-1,-2.018909079E-1,-2.468796190E0
2.324177337E1,6.363459013E-2,-7.659209311E-2,-2.690593359E0
2.325176637E1,-1.644226078E-2,1.171752781E-1,-2.665366716E0
2.326175937E1,-4.130286757E-2,3.991385418E-1,-2.214106679E0
2.327175237E1,-4.319341857E-2,5.472029060E-1,-1.400715712E0
2.328174637E1,-2.161817953E-1,4.935734135E-1,-6.987545496E-1
2.329173937E1,-4.596328117E-1,4.092045236E-1,-1.716689891E-1
2.330173237E1,-5.268418048E-1,3.927984059E-1,1.571597081E-1
2.331172538E1,-5.852561469E-1,3.641248298E-1,2.948136896E-1
2.332171937E1,-6.870620187E-1,4.890143394E-1,3.277493012E-1
2.333171237E1,-5.390450535E-1,6.374833310E-1,4.090454793E-1
2.334170537E1,-1.641807889E-1,6.879301840E-1,5.393161815E-1
2.335169837E1,1.417605724E-1,7.568799663E-1,6.405285609E-1
2.336169137E1,2.570413526E-1,8.388684547E-1,6.864946926E-1
2.337168537E1,2.164821595E-1,8.418739235E-1,9.662067783E-1
2.338167837E1,1.535017448E-1,7.906558228E-1,1.567744351E0
2.339167137E1,9.286200721E-2,6.071807206E-1,2.171968719E0
2.340166437E1,2.187653510E-2,3.857723916E-1,2.535859076E0
2.341165737E1,-6.572403783E-2,2.732269388E-1,2.651298316E0
2.342165138E1,-7.989335798E-2,2.366473424E-1,2.537568217E0
2.343164437E1,-8.094325296E-2,3.313698971E-1,2.395793118E0
2.344163737E1,-1.379896208E-1,6.119269055E-1,2.281145591E0
2.345163037E1,-1.715154083E-1,9.519337249E-1,2.266597134E0
2.346162337E1,9.434431292E-2,1.076299909E0,2.096132087E0
2.347161737E1,6.002404410E-1,8.969833463E-1,1.620134819E0
2.348161037E1,9.944402052E-1,6.140465212E-1,1.001154417E0
2.349160337E1,1.325803524E0,4.932576638E-1,4.584181988E-1
2.350159637E1,1.606687392E0,6.791523439E-1,3.303326011E-1
2.351159037E1,1.707090224E0,7.648637545E-1,9.374794078E-1
2.352158337E1,1.617639519E0,6.542414510E-1,1.939705619E0
2.353157638E1,1.320014488E0,4.818690419E-1,2.848436022E0
2.354156937E1,8.596631270E-1,2.009360576E-1,3.395112678E0
2.355156237E1,4.994182903E-1,-1.868413442E-1,3.485098404E0
2.356155637E1,4.937312152E-1,-5.943314642E-1,2.914577971E0
2.357154937E1,6.691657381E-1,-8.322102302E-1,1.841496955E0
2.358154237E1,7.653207875E-1,-8.612018949E-1,7.288302881E-1
2.359153537E1,9.624772780E-1,-9.462882382E-1,-2.380576909E-1
2.360152837E1,1.179900730E0,-1.020152605E0,-8.470101178E-1
2.361152237E1,1.226675239E0,-1.056974861E0,-1.116815851E0
2.362151537E1,1.193807309E0,-1.089363173E0,-1.279100643E0
2.363150837E1,1.068972836E0,-1.094205837E0,-1.465574782E0
2.364150138E1,9.084172111E-1,-1.029268999E0,-1.623904518E0
2.365149537E1,7.659273630E-1,-9.504415154E-1,-1.781110420E0
2.366148837E1,6.299869081E-1,-9.181619614E-1,-1.767003427E0
2.367148137E1,4.754836266E-1,-9.408819026E-1,-1.698023239E0
2.368147437E1,2.255404832E-1,-1.006018131E0,-1.705824594E0
2.369146737E1,-1.169501146E-2,-1.075585964E0,-1.809797444E0
2.370146137E1,-2.653239427E-2,-1.126209987E0,-1.910159054E0
2.371145437E1,-1.485101230E-1,-1.045148283E0,-1.947564277E0
2.372144737E1,-3.791847357E-1,-1.004355767E0,-2.111170540E0
2.373144037E1,-5.101290006E-1,-1.073671001E0,-2.516387848E0
2.374143337E1,-6.163763443E-1,-1.069725299E0,-3.007815333E0
2.375142738E1,-7.134491142E-1,-9.666944361E-1,-3.369165659E0
2.376142037E1,-6.328750672E-1,-7.862516999E-1,-3.686783490E0
2.377141337E1,-3.904363500E-1,-5.868417656E-1,-3.765642548E0
2.378140637E1,-1.788919266E-1,-4.448339474E-1,-3.504728676E0
2.379139921E1,4.288253856E-2,-2.202716303E-1,-2.870609833E0
2.380139321E1,2.608780214E-1,2.029931080E-1,-1.875160545E0
2.381138621E1,5.239581773E-1,5.647328585E-1,-7.477822834E-1
2.382137921E1,7.230625945E-1,7.098613358E-1,2.297417808E-1
2.383137221E1,5.629108661E-1,5.975532800E-1,6.470131230E-1
2.384136621E1,-1.344899343E-2,4.802382535E-1,5.291911429E-1
2.385135921E1,-6.234521330E-1,4.501169068E-1,2.986021006E-1
2.386135221E1,-1.021074199E0,5.000269854E-1,2.732555902E-1
2.387134521E1,-8.893078525E-1,6.470599008E-1,4.846230805E-1
2.388133821E1,-3.947018939E-1,8.728559804E-1,6.188903546E-1
2.389133221E1,-1.472378237E-2,1.203895510E0,5.943145072E-1
2.390132521E1,1.526461510E-1,1.484720905E0,4.732145780E-1
2.391131821E1,3.289862797E-1,1.526565920E0,4.375646889E-1
2.392131121E1,4.145309350E-1,1.528377972E0,7.042304671E-1
2.393130421E1,2.523247874E-1,1.597995506E0,1.208118954E0
2.394129821E1,1.274578078E-1,1.545598606E0,1.607605405E0
2.395129121E1,-1.822922470E-2,1.404286022E0,1.887819766E0
2.396128421E1,-7.512659814E-2,1.234931361E0,1.923403582E0
2.397127721E1,-1.255692850E-1,1.128236048E0,1.832844245E0
2.398127021E1,-1.462662723E-2,1.232319410E0,1.893223763E0
2.399126421E1,1.226088032E-2,1.390955540E0,2.066429400E0
2.400125721E1,-2.179232423E-1,1.538907053E0,2.135946947E0
2.401125021E1,-6.777976902E-1,1.725271849E0,1.729997569E0
2.402124321E1,-1.156607907E0,1.813254318E0,1.062151986E0
2.403123721E1,-1.376031984E0,1.561470289E0,5.289800584E-1
2.404123021E1,-1.315901557E0,1.278735192E0,5.068717360E-1
2.405122321E1,-9.841688401E-1,1.079304208E0,1.211608572E0
2.406121621E1,-6.615172876E-1,8.667491484E-1,2.608727077E0
2.407120921E1,-5.477014908E-1,5.018092167E-1,4.012665775E0
2.408120321E1,-7.748447324E-1,-2.809762537E-2,4.946338060E0
2.409119621E1,-1.274728096E0,-6.026339257E-1,5.127660218E0
2.410118921E1,-1.781558609E0,-1.110911917E0,4.447023851E0
2.411118221E1,-2.120047783E0,-1.407422469E0,2.847764761E0
2.412117521E1,-2.291354099E0,-1.291403770E0,1.098548564E0
2.413116921E1,-2.134602380E0,-9.289752173E-1,-1.994309843E-1
2.414116221E1,-1.566482083E0,-6.945030391E-1,-9.871380562E-1
2.415115521E1,-8.720937958E-1,-5.563315791E-1,-1.427323467E0
2.416114821E1,-3.973290844E-1,-4.102184308E-1,-1.526479965E0
2.417114121E1,-4.959619280E-2,-4.887459522E-1,-1.301465074E0
2.418113521E1,2.723087798E-1,-7.289179963E-1,-9.379448462E-1
2.419112821E1,5.113208459E-1,-9.743057567E-1,-5.168587804E-1
2.420112121E1,6.243422985E-1,-1.090146115E0,-1.886381936E-1
2.421111421E1,6.007905544E-1,-1.176459789E0,-2.646859109E-2
2.422110721E1,5.960363661E-1,-1.277898456E0,1.793048680E-2
2.423110121E1,5.412586266E-1,-1.421577408E0,-1.884323716E-2
2.424109421E1,5.020165371E-1,-1.616645785E0,-2.275859123E-1
2.425108721E1,4.857482675E-1,-1.750409614E0,-6.162398118E-1
2.426108021E1,5.430053726E-1,-1.790608637E0,-1.186301238E0
2.427107321E1,6.266762877E-1,-1.740167631E0,-1.883602754E0
2.428106721E1,6.272069956E-1,-1.557029913E0,-2.332947244E0
2.429106021E1,7.047033606E-1,-1.277672169E0,-2.440052447E0
2.430105321E1,8.430522837E-1,-9.986371905E-1,-2.421577585E0
2.431104621E1,8.008131672E-1,-7.266802669E-1,-2.279419493E0
2.432104021E1,6.256050778E-1,-4.630585492E-1,-2.271255026E0
2.433103321E1,4.087306067E-1,-3.404289883E-1,-2.475187197E0
2.434102621E1,2.064074983E-1,-2.037403822E-1,-2.654444118E0
2.435101921E1,1.027828866E-1,-7.276859879E-3,-2.660474936E0
2.436101221E1,1.634507275E-1,8.561668575E-2,-2.741355962E0
2.437100621E1,2.896235000E-1,2.662330842E-1,-2.868696624E0
2.438099921E1,3.434272213E-1,5.559047323E-1,-2.700324880E0
2.439099221E1,2.067881703E-1,7.822943044E-1,-2.045856557E0
2.440098521E1,1.103115057E-1,9.316386241E-1,-7.569922328E-1
2.441097821E1,4.864893473E-2,8.988527012E-1,6.496420312E-1
2.442097221E1,-3.717836956E-2,6.174741590E-1,1.521197006E0
2.443096521E1,-2.009871476E-1,3.706386280E-1,1.826856111E0
2.444095821E1,-3.637828407E-1,2.863527685E-1,1.612711778E0
2.445095121E1,-3.585754201E-1,3.869237083E-1,9.891758108E-1
2.446094421E1,-2.635893387E-1,5.929211158E-1,4.675392705E-1
2.447093821E1,-1.348752018E-1,7.309446412E-1,6.671146810E-2
2.448093121E1,7.335178547E-2,7.358294052E-1,-2.620248431E-1
2.449092421E1,1.544688560E-1,7.594755453E-1,-3.429374439E-1
2.450091721E1,1.780162330E-1,7.364340073E-1,8.866133094E-2
2.451091021E1,1.490614424E-1,5.450809515E-1,1.058755923E0
2.452090421E1,2.016327899E-1,2.322859043E-1,1.969266803E0
2.453089721E1,1.950980147E-1,-3.071250021E-2,2.411894596E0
2.454089021E1,1.027339253E-1,-1.132693380E-1,2.588542489E0
2.455088321E1,9.350891026E-2,6.427844167E-3,2.778578752E0
2.456087721E1,2.916253856E-1,3.854800308E-1,2.987164721E0
2.457087021E1,7.235096142E-1,8.563527989E-1,2.888329235E0
2.458086321E1,1.393610761E0,1.300195059E0,2.455959798E0
2.459085621E1,2.105463804E0,1.653430034E0,1.644699556E0
2.460084921E1,2.929746526E0,1.995453558E0,3.582705975E-1
2.461084321E1,3.617108360E0,2.462030377E0,-9.192314172E-1
2.462083621E1,3.897162508E0,2.849257556E0,-1.510966133E0
2.463082921E1,3.791042853E0,2.895060550E0,-1.080497625E0
2.464082221E1,3.124988565E0,2.368612336E0,1.622374302E-1
2.465081521E1,2.089684362E0,1.488110536E0,1.579182090E0
2.466080921E1,1.098226237E0,6.022445011E-1,2.700825402E0
2.467080221E1,2.919205056E-1,-2.405258006E-1,3.307244230E0
2.468079521E1,-4.105180275E-1,-9.589188087E-1,3.342549133E0
2.469078821E1,-8.547589941E-1,-1.650847319E0,2.837321634E0
2.470078121E1,-9.108076259E-1,-2.243506479E0,1.857280928E0
2.471077521E1,-9.058005090E-1,-2.604190223E0,8.334790760E-1
2.472076821E1,-7.390064167E-1,-2.656124607E0,2.392750812E-1
2.473076121E1,-3.121359198E-1,-2.449667609E0,2.336582458E-1
2.474075421E1,1.546431579E-1,-2.109957828E0,4.256311065E-1
2.475074721E1,4.048957834E-1,-1.886843866E0,4.054628903E-1
2.476074121E1,2.774250935E-1,-1.758852409E0,2.099349225E-1
2.477073421E1,-5.760059249E-2,-1.685666903E0,-1.221290392E-1
2.478072721E1,-4.876171473E-1,-1.687382476E0,-5.330836344E-1
2.479072021E1,-9.272609599E-1,-1.715420460E0,-1.020168977E0
2.480071408E1,-1.279773073E0,-1.708361117E0,-1.648166955E0
2.481070808E1,-1.424238769E0,-1.605938948E0,-2.314172419E0
2.482070108E1,-1.268562499E0,-1.411107969E0,-2.905570920E0
2.483069408E1,-1.044981272E0,-1.155766493E0,-3.369028249E0
2.484068708E1,-9.682916761E-1,-8.902011609E-1,-3.482384126E0
2.485068008E1,-9.068486955E-1,-6.220156914E-1,-3.167094657E0
2.486067408E1,-8.368094308E-1,-5.470473701E-1,-2.519714329E0
2.487066708E1,-7.829573786E-1,-5.822674888E-1,-1.846809735E0
